-8,052830188679241; -0,04607171024692125
-7,305660377358487; 0,004231025905477637
-6,143396226415092; 0,054612631195777084
-5,2301886792452805; 0,13002730085542646
-4,566037735849054; 0,1886743917976097
-3,2377358490566017; 0,2725280592125219
-2,407547169811318; 0,33120669780986445
-1,8264150943396213; 0,37729782199842243
-1,162264150943395; 0,4234047200145603
-0,4981132075471688; 0,4695116180306982
0,4981132075471706; 0,5365819329005641
1,4943396226415082; 0,6120123763877934
2,4905660377358494; 0,670722562640296
3,3207547169811313; 0,725221136928957
4,649056603773584; 0,8048947400351878
5,479245283018869; 0,8677534429412119
6,4754716981132034; 0,9222835648850332
7,554716981132074; 0,9851895892737974
8,550943396226412; 1,0397197112176182
9,962264150943394; 1,1152290238427471
11,12452830188679; 1,1656106291330464
12,037735849056602; 1,2117648486319237
13,2; 1,2663265182309047
14,196226415094337; 1,3124965115573624
15,275471698113204; 1,3628623430200815
16,437735849056597; 1,4132439483103805
17,599999999999998; 1,4510853606746346
18,928301886792443; 1,472238063459322
19,924528301886784; 1,4640672207729177
20,422641509433955; 1,0837760116483652
21,086792452830185; 1,0755420736516412
